name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id
Hôtel Aéro,50ad1e6ae4b03e5da3f18d82,48.857621,2.277763,75016,Paris,"['3 place de Passy', '75016 Paris', 'France']",Resort,75016,16,1,ChIJqR-z4v9v5kcRsgsVFaORZdM
Hotel Passy Eiffel,4e217006aeb70263952f9652,48.858403549218046,2.2835683435149656,75116,Paris,"['10 rue de Passy', '75116 Paris', 'France']",Hotel,75116,16,25,ChIJyUfL5f1v5kcRnuBBb6j5kok
Best Western Premier Trocadero,4e1c86831838367bcf6dbad8,48.85834462231689,2.2795145702413784,,Paris,"['5 bis Rue de Messenet', 'Paris', 'France']",Hotel,75116,16,12,ChIJqbnXzf9v5kcRbPGzZSJESN8
Hôtel Villa Nicolo,4bb65760941ad13a3b461fe3,48.85811715065571,2.2805726094366405,75016,Paris,"['3 rue Nicolo', '75016 Paris', 'France']",Hotel,75116,16,9,ChIJiS1ZMP5v5kcRCE-IqAHfZd4
Hôtel Eiffel Trocadéro,4fdc0fd0e4b019d606a58ac4,48.86134612640864,2.2863359386966704,75016,Paris,"['35 rue Benjamin Franklin', '75016 Paris', 'France']",Hotel,75116,16,12,ChIJG4VFRuNv5kcR5jfjnphdgi4
Hotel La Maison FL,4b3071e3f964a520a6f924e3,48.858805268699896,2.2840728679739364,75116,Paris,"['6 rue de la Tour', '75116 Paris', 'France']",Hotel,75116,16,17,ChIJM9Cswf1v5kcRR4V1SM3UA3I
Hôtel Hameau de Passy,4adcda02f964a520843121e3,48.858105916229384,2.2793794307770523,75016,Paris,"['48 rue de Passy', '75016 Paris', 'France']",Hotel,75116,16,9,ChIJYwTA1P9v5kcRC4J4fdBRpdI
Sourire B&B,59be69573149b92b3c71fcd0,48.854915999999996,2.2755175,75016,Paris,"['29 Marrioniers', '75016 Paris', 'France']",Hotel,75016,16,0,ChIJnSsZKFxu5kcRgsw3kpQFS8E
L'Hôtel Frankl'in,56bbe107498e7fa661934ea0,48.85891921214835,2.28479130755602,75016,Paris,"['1 rue Benjamin Franklin', '75016 Paris', 'France']",Hotel,75116,16,0,ChIJvUTFo0EFdkgRBC3UH9t_FYU
Appartement Passy,5839a075288b6a0d9c1d81e0,48.856424631708485,2.285022139549256,75016,Paris,"['5 avenue Frémiet', '75016 Paris', 'France']",Bed & Breakfast,75016,16,0,ChIJ_S2Slf1v5kcRywCZEr_2ElY
Hôtel Gavarni,4b6adc71f964a520f3e32be3,48.85864106682313,2.2826705257207704,75116,Paris,"['5 rue Gavarni', '75116 Paris', 'France']",Hotel,75116,16,6,ChIJ7y7ECv5v5kcRu3fGyFQMm2k
Hotel Trocadero La Tour,4adcda01f964a520243121e3,48.85818965262846,2.2794358546894014,75116,Paris,"['5 bis rue Massenet', '75116 Paris', 'France']",Hotel,75116,16,2,ChIJqbnXzf9v5kcRbPGzZSJESN8
Hôtel Beauséjour Ranelagh,4e84be062fb6611bdfd705b1,48.85566601728689,2.269903463634485,75016,Paris,"['99 rue du Ranelagh', '75016 Paris', 'France']",Hotel,75016,16,0,ChIJdwA186x65kcRc6oiFji2HPI
Régina de passy,50728dafe4b0559b4e5a4bfa,48.858316828072965,2.2838611699971794,,,['France'],Bed & Breakfast,75016,16,0,ChIJP_-HCS9u5kcRsj9b1x7Pl8w
Hôtel Les Hauts de Passy,4c41df88d7fad13a912c08da,48.85725052711771,2.2783760562843622,75016,Paris,"[""37 rue de l'Annonciation"", '75016 Paris', 'France']",Hotel,75016,16,14,ChIJPfQyGQBw5kcRM6kOzk6FHBM
Le Sezz Breakfast,522ad6a411d2f7efb54ee850,48.857050820111745,2.285727205711098,,,['France'],Hotel,75016,16,1,ChIJeV_BxMzAzhIRQPyxTsQkeF8
Floor 3,4f34607fe4b097dab0b79dfd,48.858902799999996,2.2842772,,Paris,"['6 Rue de la Tour', 'Paris', 'France']",Bed & Breakfast,75116,16,0,ChIJ0eStF3BqiEgRPwS_j8jZ4N4
Hôtel Windsor Home,4adcda03f964a520f23121e3,48.86050601750859,2.2803095943610154,75016,Paris,"['3 rue Vital', '75016 Paris', 'France']",Hotel,75116,16,2,ChIJJ0qIAv9v5kcRH8S3D0XytrE
Renaissance Paris Le Parc Trocadero Hotel,4bb9f17b7421a593152ec340,48.867253999999996,2.285719,75116,Paris,"['55-57 avenue Raymond Poincaré', '75116 Paris', 'France']",Hotel,75016,16,72,ChIJa0xMePpv5kcRp6xsMWNqunY
Saint James Paris,4bf0e73e6f8aa5933c5fc23c,48.87050892029931,2.2798562049865723,75116,Paris,"['43 avenue Bugeaud (Place Chancelier Adenauer)', '75116 Paris', 'France']",Hotel,75016,16,89,ChIJ6dh8OfZv5kcRRLsOW4C6VYY
Citadines Trocadéro Paris,4b792e43f964a5200eee2ee3,48.866380355901406,2.285708748929189,75116,Paris,"['29 bis rue Saint-Didier (Avenue Raymond Poincaré)', '75116 Paris', 'France']",Hotel,75016,16,24,ChIJj-ekfvdv5kcR5XV3ZiuxRcg
Hôtel Villa Glamour,4e6e669a14955284baace1d6,48.86452048155208,2.2779796735349978,75116,Paris,"['85 rue de la Pompe', '75116 Paris', 'France']",Hotel,75016,16,1,ChIJiU43g_hv5kcRyIHJeHFx6lg
La Réserve Paris - Apartments,4d57b7d41270236a0e398d59,48.863482959020025,2.2859542071819305,75116,Paris,"[""3 avenue d'Eylau"", '75116 Paris', 'France']",Hotel,75016,16,6,ChIJm2s0bPtv5kcRd3I-uJ3Wv6g
51 Ave. Foch,4ef024ae30f895c319b83e79,48.87177790084854,2.282551699407588,,,['France'],Bed & Breakfast,75016,16,1,ChIJ2Xe3lvZv5kcRdXv5_QbYWZo
"Le Metropolitan, a Tribute Portfolio Hotel, Paris",4b0c0017f964a520843523e3,48.86569420519814,2.2829813808039034,75116,Paris,"['10 Place De Mexico', '75116 Paris', 'France']",Hotel,75016,16,33,ChIJNdKPhvlv5kcRaoBSEjKEcK4
Hotel Longchamp Elysees,4ca8fe9476d3a09333971b6b,48.865254661298465,2.285673991462768,75116,Paris,"['68 rue de Longchamp', '75116 Paris', 'France']",Hotel,75016,16,5,ChIJV4okUvpv5kcRMKjF-o7rRzE
Hotel Plaza Tour Eiffel,4b8d9b94f964a520f40333e3,48.86448523514374,2.282248633604092,75016,Paris,"['32 rue Greuze', '75016 Paris', 'France']",Hotel,75016,16,11,ChIJlbnocflv5kcRrtes34XwpRg
"Hotel Particulier 6, Avenue Georges Mandel",4c2a4184c758e21e705c3a3f,48.863550024390925,2.284671095217337,,Paris,"['6 avenue Georges Mandel', 'Paris', 'France']",Hotel,75016,16,0,ChIJs3XxkPtv5kcRUXRgVIYLQVw
Meliá París Champs Elysées,56b518ea498e33f2f114e57c,48.86884800000001,2.2827925,75116,Paris,"['102 Avenue Victor Hugo', '75116 Paris', 'France']",Hotel,75016,16,3,ChIJa_WISPdv5kcROEsLZ4zgKcY
Studio Paris Arc de Triomphe,52e15cce498e46db6b1766c0,48.87188215662465,2.2855223934449804,,Paris,"['Avenue Foch, 37', 'Paris', 'France']",Boarding House,75116,16,2,ChIJjx37cOxv5kcRPWQuEW5ntdk
L'Arc Ciel 라크씨엘,53b9fc9b498e8cb57238e85d,48.867789,2.278395,75016,Paris,"['10 rue de Pomereu', '75016 Paris', 'France']",Boarding House,75016,16,0,
Hotel alma mesnil,4c2f42bd213c2d7f947d305d,48.866521,2.2854080000000003,,,['France'],Hotel,75016,16,0,ChIJdVfqbvpv5kcR2LuqkzQRdxM
Waytostay,4d41e536aed776eb2c636897,48.8637,2.2769,75116,Paris,"['Avenue Victor Hugo, 16ème Bois de Boulogne Trocade', '75116 Paris', 'France']",Hotel,75116,16,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Le Singulier,4e85d96f9a523c0720813519,48.866581,2.285358,75016,Paris,"['38 rue Saint Didier', '75016 Paris', 'France']",Hotel,75016,16,4,ChIJ66PCbvpv5kcRigOcRnoGkKU
4 этаж номнр 424,5072822fe4b0cff862c47f04,48.86578369140625,2.2827589511871342,,,['France'],Hotel,75016,16,0,
Melia Alexander Boutique Hotel,4fa2c839e4b099a8dde73293,48.86886152127668,2.282898443186512,75116,Paris,"['102 Avenue Victor Hugo, 75116 Paris', '75116 Paris', 'France']",Hotel,75016,16,20,ChIJa_WISPdv5kcROEsLZ4zgKcY
Le Metropolitan Hotel,5798c09a498e1f4c15d299fe,48.86565948000313,2.2830449190423185,75116,Paris,"['10 place de Mexico', '75116 Paris', 'France']",Hotel,75016,16,21,ChIJNdKPhvlv5kcRaoBSEjKEcK4
50 rue Copernic,4f999b7be4b01a78fd2e744f,48.86967849731445,2.2863399982452397,75116,Paris,"['50 rue Copernic', '75116 Paris', 'France']",Resort,75116,16,0,ChIJgRu8-PBv5kcROtii8d2bpeg
Eiffel Condo,4cae1f720c1e6dcb709e7bbf,48.868196000000005,2.278259,75016,Paris,"['10, rue de pomereu', '75016 Paris', 'France']",Hotel,75016,16,0,
Hotel De Nanteuil,4ca0ec95542b224bfb380aa0,48.869384000000004,2.2765470000000003,,,['France'],Hotel,75016,16,0,ChIJ2apnepIuw0cR8rOGFuMG9lU
Waytostay,4d41e521aed776ebef5f6897,48.86442,2.282,75116,Paris,"['Rue Sheffer,16ème Bois de Boulogne Trocadero', '75116 Paris', 'France']",Hotel,75016,16,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hotel Alexander,4b9f7bfff964a520b52537e3,48.868804,2.2829580000000003,,,['France'],Hotel,75016,16,0,ChIJb04mOPdv5kcRc5qZ08ntFZA
Hyatt Regency Paris Etoile,4adcda04f964a520033221e3,48.880595161115416,2.28453066728758,75017,Paris,"['3 Place Du Generale Koenig', '75017 Paris', 'France']",Hotel,75017,17,408,ChIJT0BJgYtv5kcRJH8RHq52HUU
Hôtel Le Méridien Étoile,4bbadc72b35776b02563cb01,48.879549299999994,2.2852622000000005,75017,Paris,"['81 boulevard Gouvion Saint-Cyr', '75017 Paris', 'France']",Hotel,75017,17,345,ChIJyXANnIxv5kcRJvgjYOrUKEs
AC Hotel by Marriott Paris Porte Maillot,534b9523498ef3902475b28b,48.882250443088274,2.2818785905838013,75017,Paris,"['6 Rue Gustave Charpentier', '75017 Paris', 'France']",Hotel,75017,17,53,ChIJo-6d0Ytv5kcRF76qFof7PaY
Hotel Les Jardins de la Villa Paris,4be06c474c55b651c46deab7,48.880186,2.285932,75017,Paris,"['5 Rue Belidor', '75017 Paris', 'France']",Hotel,75017,17,21,ChIJGZY6Xoxv5kcRDctK5e6026w
Hotel Villa des Ternes,4bb19d49f964a5200f9c3ce3,48.880547176385996,2.285831374851192,75017,Paris,"['97 avenue des Ternes', '75017 Paris', 'France']",Hotel,75017,17,17,ChIJQSXWZoxv5kcRVD3aN5sqEEM
Hotel Residence Foch,4bb51c096edc76b031442f1c,48.87424610014698,2.2811502090041644,,,['France'],Bed & Breakfast,75116,16,17,ChIJKZWJs_Vv5kcRNgG72GpZzEY
Neuilly Park Hôtel,4adcda02f964a520873121e3,48.88188490436429,2.2768039921098624,92200,Neuilly-sur-Seine,"['23 rue Madeleine Michelis', '92200 Neuilly-sur-Seine', 'France']",Hotel,92200,0,7,ChIJR3Tcm2Fl5kcRQrQc4EPahPo
Hôtel La Villa Maillot,4b799843f964a52025042fe3,48.8755456231535,2.2836300730705257,75116,Paris,"['143 avenue Malakoff', '75116 Paris', 'France']",Hotel,75116,16,29,ChIJLftUhPRv5kcRfOGxU3o9I4E
Hôtel Maillot,5055850be4b012cb829f2ec0,48.88047128,2.27794339,92200,Neuilly-sur-Seine,"['46 Rue de Sablonville', '92200 Neuilly-sur-Seine', 'France']",Hotel,92200,0,1,ChIJb4byy2Fl5kcRsKYedh8l6GQ
L'Adresse Hôtel,4bedadcf4daaa5930d0d8f61,48.87801880262861,2.2853386402130127,75017,Paris,"['22 rue du Débarcadère', '75017 Paris', 'France']",Hotel,75017,17,5,ChIJqV4OsYxv5kcRtAwQ-rZR_PI
Résidence Impériale,4d4bb08ab9a2a14318305623,48.87624989590985,2.283685935538597,75016,Paris,"['155 Avenue de Malakoff', '75016 Paris', 'France']",Hotel,75116,16,10,ChIJNTQVl_Rv5kcREvy5lQLHGwE
Residences Paris Maillot,555cf9b8498e1fab994887c6,48.881719,2.279806,,,['France'],Bed & Breakfast,92200,0,1,ChIJ3U8bDYpv5kcRta8-TRN2qWs
Léo's Grand Ma',4d0d8dfd3bbaa143fad33dda,48.874522999999996,2.285396,,,['France'],Bed & Breakfast,75116,16,0,
Waytostay,4d41e5d7aed776eb6f796897,48.87429,2.28057,75116,Paris,"['Rue Pergolese, 16ème Bois de Boulogne Trocadero', '75116 Paris', 'France']",Hotel,75116,16,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Domaine du Pâtis,4e34c15018a82fdd656f3db0,48.881429,2.271306,,Amécourt,"['1 place du Pâtis', 'Amécourt', 'France']",Bed & Breakfast,92200,0,0,ChIJydp5LMtp7kcRpgSg-B8twFA
Duplex Belidor,4ff03650e4b07e8f74612b79,48.879931603116454,2.2859748118516423,75017,Paris,"['7 Rue Belidor', '75017 Paris', 'France']",Bed & Breakfast,75017,17,0,ChIJW1tHYYxv5kcR3JSiYY3Kce8
Lobby At The Hyatt Regency Etoile Paris,5cc94d7eacb37f002c2d8f5e,48.878993,2.2833799999999997,75017,Paris,"['75017 Paris', 'France']",Hotel,75017,17,0,ChIJT0BJgYtv5kcRJH8RHq52HUU
Residence Palais Etoile,5d447e03e0ab5b00075ec8b4,48.878337,2.284646,75017,Paris,"['75017 Paris', 'France']",Hotel,75017,17,0,ChIJ2WUjp4xv5kcRLgOekhjD2po
Les Poufs @JWT,4ec10f368231b62f42e7a772,48.882304,2.270114,,Neuilly-sur-Seine,"['Neuilly-sur-Seine', 'France']",Hostel,92200,0,0,
Hôtel Fertel Maillot,4c3372bd452620a1e39b230f,48.87816634149888,2.284956517593297,75017,Paris,"['269, bld Pereire', '75017 Paris', 'France']",Hotel,75017,17,3,ChIJNUkbr4xv5kcRhTqZsSMsvAQ
Hôtel Résidence Impériale,4adcda00f964a520bf3021e3,48.87616657557332,2.2834584116935734,75116,Paris,"['155 avenue de Malakoff', '75116 Paris', 'France']",Hotel,75116,16,0,ChIJNTQVl_Rv5kcREvy5lQLHGwE
Hôtel Le Jardin de Neuilly,4c5a6af05c57c9b6114c1d4a,48.879505158377924,2.2749170744524894,92200,Neuilly-sur-Seine,"['5 rue Paul Déroulède', '92200 Neuilly-sur-Seine', 'France']",Hotel,92200,0,5,ChIJ0Q0w6WBl5kcR7YTVm78y3Ls
Waytostay,4d41e612aed776eb9b816897,48.8807,2.2845,75017,Paris,"['Bd de Dixmude, 17ème Arc de Triomph', '75017 Paris', 'France']",Hotel,75017,17,0,ChIJTXQreMcPdkgRVy-B1VXDpNo
Hôtel Saint-Cyr Étoile,4ea902020aaff9d3d54fe3ac,48.8804285796649,2.2855579841416334,75017,Paris,"['101 avenue des Ternes', '75017 Paris', 'France']",Hotel,75017,17,0,ChIJlVBAZIxv5kcRMP-3OeKWf8c
Hôtel du Roule,4ccc895cba79a1cd3e083ccb,48.88187827064607,2.279274165630341,92200,Neuilly-sur-Seine,"['37 avenue du Roule', '92200 Neuilly-sur-Seine', 'France']",Hotel,92200,0,2,ChIJ6USqCYpv5kcRJkJdNdUdKCQ
Crowne Plaza Paris Neuilly,58ca35fb2f91cb3b1727b50d,48.89028307451909,2.276789091365572,92200,Neuilly-sur-Seine,"['58 Boulevard Victor Hugo', '92200 Neuilly-sur-Seine', 'France']",Hotel,92200,0,25,ChIJMSdn_Hxl5kcRx5rmqrnmjdc
Mövenpick Hôtel Paris Neuilly,50d35270e4b04d6aecbb3a0c,48.89019500701339,2.277013653847712,92200,Neuilly-sur-Seine,"['58 boulevard Victor Hugo (Rue de Lesseps)', '92200 Neuilly-sur-Seine', 'France']",Hotel,92200,0,100,ChIJMSdn_Hxl5kcRx5rmqrnmjdc
Hotel Mercure Paris Levallois Perret,5068d8cae4b0c7c052c011b6,48.88969591424339,2.2827068947102167,92300,Levallois-Perret,"['48  rue Chaptal', '92300 Levallois-Perret', 'France']",Hotel,92300,0,20,ChIJJ6uSUoZv5kcR7UzDPYSC-Q4
Campanile Paris Ouest - Porte de Champerret Levallois,4bc8d9f0762beee1f6983d38,48.891363481686014,2.2838584491097804,92300,Levallois-Perret,"['72 rue Marius Aufan', '92300 Levallois-Perret', 'France']",Hotel,92300,0,5,ChIJgzXN7IZv5kcROpCCdg9x2KY
Hotel d'Anjou Paris,4be09c7c4c55b651ac7ceab7,48.89071526707844,2.2863507437892494,92300,Levallois-Perret,"['47 rue Louis Rouquier', '92300 Levallois-Perret', 'France']",Hotel,92300,0,4,ChIJTRPwOYRv5kcREMFcGD0PxAs
Boutique hôtel Francesca L.,56e6934ecd1044008d97ad35,48.889735636284115,2.2852206230163574,92300,Levallois-Perret,"['39 rue Marius Aufan', '92300 Levallois-Perret', 'France']",Hotel,92300,0,0,
Hôtel Salvy Paris-Levallois,4f4fcc3ae4b024479541c866,48.88878869933369,2.2850728916336784,92300,Levallois-Perret,"['33 rue Danton', '92300 Levallois-Perret', 'France']",Hotel,92300,0,1,ChIJdeC4dIZv5kcRCNrj62uk9Ps
Hôtel ABC,4bd721b7304fce720e1f33ab,48.8906168673379,2.283306866884231,92300,Levallois-Perret,"['63 rue Danton', '92300 Levallois-Perret', 'France']",Hotel,92300,0,0,ChIJ1S98-oZv5kcRkc4nH89IECk
Evergreen Laurel Hotel,4b5ed087f964a520a09929e3,48.89835295515229,2.2815796890402584,92300,Levallois-Perret,"['8 place Georges Pompidou', '92300 Levallois-Perret', 'France']",Hotel,92300,0,27,ChIJ21g97X9v5kcRHHqEXhUEUJ4
Hotel Mercure Pont De Levallois Neuilly,5c5215e71c9e2e0025fef681,48.894003999999995,2.2784869999999997,92300,Levallois-Perret,"['19 Rue Paul Caillant Couturier', '92300 Levallois-Perret', 'France']",Hotel,92300,0,0,ChIJEXSBan5l5kcRVnCwEAw58xY
Hôtel du Parc,4e30b83b483bb3fdc437ca58,48.89593066417508,2.2798130727692296,92300,Levallois-Perret,"['18 rue Baudin (Rue Marius Aufan)', '92300 Levallois-Perret', 'France']",Hotel,92300,0,0,ChIJb8tkm8tx5kcROKNUDMDutEA
Boat On The Seine,4e79f5d1b9937f472da43129,48.89947208939828,2.278690121712032,,,['France'],Bed & Breakfast,92300,0,1,ChIJiwXbjSBu5kcRElMMiLmE-mo
Adagio Access,4f74a05ee4b0f3ab58c08ef4,48.81760562418753,2.2876472787476643,92170,Vanves,"['5 rue Artistide Briand', '92170 Vanves', 'France']",Hotel,92170,0,3,ChIJbZ3CmmJw5kcRvVD-hcm7gI4
Ibis,4d964f90647d8cfab7acb63d,48.82217128686799,2.2941470066579166,92170,Vanves,"['43 rue Jean Bleuzen (Vanves)', '92170 Vanves', 'France']",Hotel,92170,0,0,ChIJvfMGp11w5kcRgxqACxtRnyQ
Séjours & Affaires,4de3ff9f18385df2b0499082,48.81862064022519,2.303608779365689,92240,Malakoff,"['120 boulevard Gabriel Péri', '92240 Malakoff', 'France']",Hostel,92240,0,10,ChIJA-gB1YrVwkcRxMIG3JegkbE
Adagio Access Vanves Porte de Versailles,52ea9f78498e95f2364c2219,48.82103466514746,2.2926338645498703,92170,Vanves,"['28-32, rue Jean Bleuzen', '92170 Vanves', 'France']",Bed & Breakfast,92170,0,3,ChIJK6YkMGFw5kcRxV-f7NtTBxs
Atelier De Paris,50ba508fe4b0cfba2c692305,48.820710999999996,2.293366,,Vanves,"['30 rue Jean Bleuzen', 'Vanves', 'France']",Bed & Breakfast,92170,0,0,ChIJH0hVMAFy5kcRpsqSua9aV2w
Click House,4d01512485c6a1438f1a5237,48.817212182387564,2.303379833220328,,Malakoff,"['Malakoff', 'France']",Hostel,92240,0,0,ChIJDexMNcRv5kcRxmHlUPZZOX8
Residence De La Tour,529de27511d2649ea16aeff8,48.82242038358724,2.3049515228653377,,,['France'],Boarding House,92240,0,0,ChIJ55fN51tw5kcRLJ_hgsSMR3w
Phénicio Hotel studios,506df352e4b06679d0e847b9,48.821527705155255,2.292703291263693,,,['France'],Hotel,92170,0,0,ChIJPVqRMGFw5kcRLeV5qwoa7q4
Citéa Vanves Porte de Versailles,4b9e1ef6f964a520e1cb36e3,48.82114501880662,2.2937666896237183,92170,Vanves,"['26 - 32, rue Jean Bleuzen', '92170 Vanves', 'France']",Hotel,92170,0,0,ChIJK6YkMGFw5kcRxV-f7NtTBxs
Hotel Du Parc,4d9ed106a77d816e5e90f308,48.822191,2.302219,,Paris,"['Rue Laforest 14', 'Paris', 'France']",Hotel,92240,0,2,ChIJb8tkm8tx5kcROKNUDMDutEA
Adagio Access Vanves Porte de Châtillon,51f4bb7b498ecfa0a80c724e,48.82121501264897,2.2927088731949548,92170,Vanves,"['26-32 rue Jean Bleuzen', '92170 Vanves', 'France']",Hotel,92170,0,4,ChIJbZ3CmmJw5kcRvVD-hcm7gI4
Hotel Patio Briancon,4de6450a2271f377c2a5dc3a,48.82282726359214,2.299907222687477,92240,Malakoff,"['32 Rue Ledru Rollin', '92240 Malakoff', 'France']",Hotel,92240,0,5,
Hôtel de la Place,4e45ac5fc65bd6ffbe87891a,48.82186587617787,2.3018583655357356,92240,Malakoff,"['41 rue Gabriel Crie', '92240 Malakoff', 'France']",Hotel,92240,0,0,ChIJ60bQqV5w5kcR4Xf0pHfpLF0
Hôtel Mercure Paris Porte de Versailles Expo,500ddd9ce4b052b6a05ecd4b,48.82692349435665,2.2909703168607427,92170,Vanves,"['36-38 rue du Moulin', '92170 Vanves', 'France']",Hotel,92170,0,102,ChIJm1i_qmhw5kcR2905u8MIyTc
Hotel B&B,4bfd586655539c74c9a5bcf3,48.82457530173528,2.3011009679646253,92240,Malakoff,"['2 boulevard Charles de Gaulle', '92240 Malakoff', 'France']",Hotel,92240,0,18,ChIJV4yCJ-965kcRa6kt4VRrBMA
Mercure Paris Vaugirard Porte de Versailles Hotel,4bc38baeabf49521aae9c393,48.83309267165568,2.288031578063965,75015,Paris,"['69 boulevard Victor', '75015 Paris', 'France']",Hotel,75015,15,29,ChIJc2p0WHBw5kcRFIJOsnY0-U0
Arty Paris,50452436e4b0b475f5de1484,48.8319020795408,2.3044124009868523,75015,Paris,"['62 rue des Morillons', '75015 Paris', 'France']",Hostel,75015,15,47,ChIJ7yUOoEZw5kcRjyluN5-HuUs
Hotel Novotel Suites Paris Expo Porte de Versailles,5747d96938fad4925e23a482,48.8276470993447,2.3046764288829595,75014,Paris,"['4  boulevard Brune', '75014 Paris', 'France']",Hotel,75014,14,13,ChIJG5F4M0Vw5kcRKjkGyJPXIG4
Hôtel Home Moderne,4d8a7adb6ce6a35dc2c06142,48.83281551454974,2.3035719283953924,75015,Paris,"['61 Rue Brancion', '75015 Paris', 'France']",Hotel,75015,15,20,ChIJEVwysUZw5kcR5-70FPEwh50
Ibis Brancion Parc des Expositions,4d77f21378d5a09369648772,48.830243746462656,2.3019920465579657,75015,Paris,"['105 rue Brancion', '75015 Paris', 'France']",Hotel,75015,15,6,ChIJjRzJlkNw5kcRk6A6DgO5j9U
ibis Budget Paris Porte de Vanves,4e2085766365a09600e4402a,48.824525461490744,2.2990570660697767,92170,Vanves,"['110 rue Jean Bleuzen', '92170 Vanves', 'France']",Hotel,92170,0,4,ChIJvfMGp11w5kcRgxqACxtRnyQ
Hôtel Clarisse,4adcda02f964a520733121e3,48.8289152203347,2.300480374024016,75015,Paris,"['159 Boul. Lefebvre', '75015 Paris', 'France']",Hotel,75015,15,0,ChIJi2_5BENw5kcRE7Q67kcP-rE
B&B HOTEL,5b50d00590d1ed002c55b5b1,48.82461895168215,2.3009437322616577,92240,Malakoff,"['2 bd Charles de Gaulle', '92240 Malakoff', 'France']",Hotel,92240,0,0,
Hôtel Terminus Vaugirard,4adcda01f964a520173121e3,48.83318745155758,2.289104088742502,75015,Paris,"['403 rue de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,9,ChIJK89My21w5kcR1Q91NYFX9qg
Hotel Kyriad,4c2f26e0ac0ab713dcb41b1e,48.83181437768192,2.3044681549072266,75015,Paris,"['62 r des Morillons 75015 PARIS', '75015 Paris', 'France']",Hotel,75015,15,0,ChIJ7yUOoEZw5kcRjyluN5-HuUs
Les Suites Des Vanves,59521b5418d43b18411e26c4,48.824062,2.2878060000000002,92170,Paris,"['10 Rue Julien, Vanves', '92170 Paris', 'France']",Bed & Breakfast,92170,0,0,ChIJswU25WRw5kcRzrLC6XDb8Vs
Hotel King Expo Paris,4be1ac608dd062b556783e3c,48.831903499999996,2.3044484,,Paris,"['1 Rue de Chambery', 'Paris', 'France']",Hotel,75015,15,0,ChIJjRzJlkNw5kcRk6A6DgO5j9U
Les Suites Des Vanves,59521c16234724384f081db1,48.823966999999996,2.2879236,92170,Vanves,"['10 Rue Julien', '92170 Vanves', 'France']",Bed & Breakfast,92170,0,0,ChIJswU25WRw5kcRzrLC6XDb8Vs
Hôtel Océania Paris,57bf628a498e099ac9dc127c,48.832303,2.287489,75015,Paris,"['52 Place de la Porte de Versailles', '75015 Paris', 'France']",Hotel,75015,15,0,ChIJk0QEunFw5kcRZWlV5S9F5rY
Hotel Karima,5053f450e4b012cb81c543cb,48.832407,2.302861,,,['France'],Hostel,75015,15,0,ChIJkYRJVkJH4UcRo5g2gSnoP5U
Mama Shelter Paris,5d3727455c9d4c00083efc5e,48.829334,2.292303,75015,Paris,"['20 avenue De La Porte De La Plaine', '75015 Paris', 'France']",Restaurant,75015,15,0,ChIJkcvdcIZt5kcRZ4FcBh5cHbg
Hôtel Océania Paris Porte de Versailles,57bf5f1d498eb2e9a5e3322a,48.832303,2.287489,75015,Paris,"['52 Place de la Porte de Versailles', '75015 Paris', 'France']",Hotel Pool,75015,15,0,ChIJk0QEunFw5kcRZWlV5S9F5rY
Novotel Paris Vaugirard Montparnasse,4b6a1fb3f964a520f0c82be3,48.839982442353495,2.3030146922712422,75015,Paris,"['257 rue de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,59,ChIJ27fv3D5w5kcR5ID1JGL_iK0
Hotel Val Girard,4c5bc6877f661b8dc3d2461c,48.840814183512286,2.2993932791803484,75015,Paris,"['14 rue Pétel', '75015 Paris', 'France']",Hotel,75015,15,10,ChIJk5mjafFt5kcRG8UDtPEtNbk
Vice Versa Hotel,4fead430582f627100c18b8f,48.83635517979559,2.289650748192184,75015,Paris,"['213 rue de la Croix-Nivert', '75015 Paris', 'France']",Hotel,75015,15,20,ChIJ_exf2Gxw5kcRIjHF2HQ4Szw
Pavillon Porte de Versailles,50930dade4b0a40e1b004c49,48.83371807921364,2.2868863294653368,,Paris,"['37 Rue Du Hameau', 'Paris', 'France']",Hotel,75015,15,5,ChIJTXrFjW1w5kcRujufEF99gRo
Mercure Paris-Convention Parc des Expositions,4c49de621b430f47f0f220c4,48.83849838479145,2.290430018715686,75015,Paris,"['6 rue Saint-Lambert', '75015 Paris', 'France']",Hotel,75015,15,12,ChIJE5FoPRNw5kcRLuqrJetkv1c
Best Western Montcalm,4c0ea2582466a5931f627921,48.840916933740644,2.2870980466270794,75015,Paris,"['50 avenue Felix Faure', '75015 Paris', 'France']",Hotel,75015,15,5,ChIJ3ytxdRJw5kcRF3yS1gd-iIo
Hotel Auguste,57cd1c40498e289daf0c4ad1,48.837674,2.29615,75015,Paris,"['25 Rue Alain Chartier', '75015 Paris', 'France']",Hotel,75015,15,0,ChIJVcOxOxVw5kcRBReHGIHdJGw
Hôtel Eiffel Blomet,598ae804ad1ea45754d6fbc5,48.841640525352666,2.302397995689814,75015,Paris,"['78 rue Blomet', '75015 Paris', 'France']",Hotel,75015,15,9,ChIJ11nWmD5w5kcRYTr8EwEILkw
